yr,mnth,hr,holiday,workingday,casual,registered,cnt,time_of_day
0,5,15,0,0,187,187,374,Siang
0,5,16,0,0,201,201,402,Siang
0,5,17,0,0,180,161,341,Sore
0,5,18,0,0,173,212,385,Sore
0,5,19,0,0,99,153,252,Sore
0,5,20,0,0,68,128,196,Sore
0,5,21,0,0,87,114,201,Sore
0,5,22,0,0,46,115,161,Sore
0,5,23,0,0,44,81,125,
0,5,0,0,0,32,51,83,Malam
0,5,1,0,0,17,49,66,Malam
0,5,2,0,0,12,49,61,Malam
0,5,3,0,0,2,24,26,Malam
0,5,4,0,0,13,10,23,Malam
0,5,5,0,0,3,3,6,Pagi
0,5,6,0,0,5,10,15,Pagi
0,5,7,0,0,13,17,30,Pagi
0,5,8,0,0,34,62,96,Pagi
0,5,9,0,0,74,78,152,Pagi
0,5,10,0,0,130,121,251,Pagi
0,5,11,0,0,139,180,319,Siang
0,5,12,0,0,216,186,402,Siang
0,5,13,0,0,237,181,418,Siang
0,5,14,0,0,183,168,351,Siang
0,5,15,0,0,221,155,376,Siang
0,5,16,0,0,194,167,361,Siang
0,5,17,0,0,214,169,383,Sore
0,5,18,0,0,151,177,328,Sore
0,5,19,0,0,141,146,287,Sore
0,5,20,0,0,91,128,219,Sore
0,5,21,0,0,107,122,229,Sore
0,5,22,0,0,78,93,171,Sore
0,5,23,0,0,48,87,135,
0,5,0,1,0,38,65,103,Malam
0,5,1,1,0,26,53,79,Malam
0,5,2,1,0,17,28,45,Malam
0,5,3,1,0,10,8,18,Malam
0,5,4,1,0,2,4,6,Malam
0,5,5,1,0,1,6,7,Pagi
0,5,6,1,0,6,10,16,Pagi
0,5,7,1,0,12,19,31,Pagi
0,5,8,1,0,36,58,94,Pagi
0,5,9,1,0,47,81,128,Pagi
0,5,10,1,0,116,153,269,Pagi
0,5,11,1,0,153,168,321,Siang
0,5,12,1,0,179,187,366,Siang
0,5,13,1,0,133,217,350,Siang
0,5,14,1,0,142,185,327,Siang
0,5,15,1,0,132,179,311,Siang
0,5,16,1,0,101,208,309,Siang
0,5,17,1,0,102,202,304,Sore
0,5,18,1,0,77,172,249,Sore
0,5,19,1,0,68,157,225,Sore
0,5,20,1,0,69,168,237,Sore
0,5,21,1,0,42,107,149,Sore
0,5,22,1,0,26,80,106,Sore
0,5,23,1,0,14,34,48,
0,5,0,0,1,9,20,29,Malam
0,5,1,0,1,8,9,17,Malam
0,5,2,0,1,5,7,12,Malam
0,5,3,0,1,1,3,4,Malam
0,5,4,0,1,0,3,3,Malam
0,5,5,0,1,0,26,26,Pagi
0,5,6,0,1,11,98,109,Pagi
0,5,7,0,1,16,219,235,Pagi
0,5,8,0,1,34,372,406,Pagi
0,5,9,0,1,22,153,175,Pagi
0,5,10,0,1,37,72,109,Pagi
0,5,11,0,1,28,78,106,Siang
0,5,12,0,1,37,125,162,Siang
0,5,13,0,1,37,110,147,Siang
0,5,14,0,1,41,99,140,Siang
0,5,15,0,1,42,133,175,Siang
0,5,16,0,1,44,205,249,Siang
0,5,17,0,1,67,428,495,Sore
0,5,18,0,1,55,362,417,Sore
0,5,19,0,1,39,246,285,Sore
0,5,20,0,1,38,213,251,Sore
0,5,21,0,1,45,165,210,Sore
0,5,22,0,1,42,117,159,Sore
0,5,23,0,1,15,46,61,
0,6,0,0,1,9,25,34,Malam
0,6,1,0,1,8,9,17,Malam
0,6,2,0,1,0,3,3,Malam
0,6,3,0,1,0,6,6,Malam
0,6,4,0,1,0,4,4,Malam
0,6,5,0,1,2,19,21,Pagi
0,6,6,0,1,7,121,128,Pagi
0,6,7,0,1,19,265,284,Pagi
0,6,8,0,1,37,417,454,Pagi
0,6,9,0,1,34,173,207,Pagi
0,6,10,0,1,31,84,115,Pagi
0,6,11,0,1,26,86,112,Siang
0,6,12,0,1,32,137,169,Siang
0,6,13,0,1,29,125,154,Siang
0,6,14,0,1,40,105,145,Siang
0,6,15,0,1,25,127,152,Siang
0,6,16,0,1,39,227,266,Siang
0,6,17,0,1,52,434,486,Sore
0,6,18,0,1,31,278,309,Sore
0,6,19,0,1,16,248,264,Sore
0,6,20,0,1,23,233,256,Sore
0,6,21,0,1,29,161,190,Sore
0,6,22,0,1,14,115,129,Sore
0,6,23,0,1,10,59,69,
0,6,0,0,1,11,31,42,Malam
0,6,1,0,1,3,12,15,Malam
0,6,2,0,1,0,6,6,Malam
0,6,3,0,1,0,4,4,Malam
0,6,4,0,1,0,3,3,Malam
0,6,5,0,1,3,28,31,Pagi
0,6,6,0,1,7,106,113,Pagi
0,6,7,0,1,19,285,304,Pagi
0,6,8,0,1,25,442,467,Pagi
0,6,9,0,1,28,197,225,Pagi
0,6,10,0,1,33,106,139,Pagi
0,6,11,0,1,42,123,165,Siang
0,6,12,0,1,39,193,232,Siang
0,6,13,0,1,35,168,203,Siang
0,6,14,0,1,43,142,185,Siang
0,6,15,0,1,44,144,188,Siang
0,6,16,0,1,63,255,318,Siang
0,6,17,0,1,88,484,572,Sore
0,6,18,0,1,74,451,525,Sore
0,6,19,0,1,58,321,379,Sore
0,6,20,0,1,51,286,337,Sore
0,6,21,0,1,33,215,248,Sore
0,6,22,0,1,14,141,155,Sore
0,6,23,0,1,23,89,112,
0,6,0,0,1,15,53,68,Malam
0,6,1,0,1,7,15,22,Malam
0,6,2,0,1,0,12,12,Malam
0,6,3,0,1,0,5,5,Malam
0,6,4,0,1,1,5,6,Malam
0,6,5,0,1,4,24,28,Pagi
0,6,6,0,1,8,98,106,Pagi
0,6,7,0,1,25,252,277,Pagi
0,6,8,0,1,31,471,502,Pagi
0,6,9,0,1,36,194,230,Pagi
0,6,10,0,1,54,107,161,Pagi
0,6,11,0,1,57,135,192,Siang
0,6,12,0,1,51,208,259,Siang
0,6,13,0,1,58,190,248,Siang
0,6,14,0,1,66,174,240,Siang
0,6,15,0,1,56,156,212,Siang
0,6,16,0,1,63,286,349,Siang
0,6,17,0,1,73,485,558,Sore
0,6,18,0,1,76,488,564,Sore
0,6,19,0,1,53,338,391,Sore
0,6,20,0,1,57,236,293,Sore
0,6,21,0,1,51,196,247,Sore
0,6,22,0,1,26,145,171,Sore
0,6,23,0,1,30,141,171,
0,6,0,0,0,24,69,93,Malam
0,6,1,0,0,14,80,94,Malam
0,6,2,0,0,18,41,59,Malam
0,6,3,0,0,8,10,18,Malam
0,6,4,0,0,4,11,15,Malam
0,6,5,0,0,3,5,8,Pagi
0,6,6,0,0,11,17,28,Pagi
0,6,7,0,0,27,60,87,Pagi
0,6,8,0,0,29,96,125,Pagi
0,6,9,0,0,55,169,224,Pagi
0,6,10,0,0,115,202,317,Pagi
0,6,11,0,0,120,249,369,Siang
0,6,12,0,0,150,270,420,Siang
0,6,13,0,0,188,268,456,Siang
0,6,14,0,0,193,258,451,Siang
0,6,15,0,0,180,224,404,Siang
0,6,16,0,0,168,272,440,Siang
0,6,17,0,0,142,202,344,Sore
0,6,18,0,0,127,214,341,Sore
0,6,19,0,0,79,206,285,Sore
0,6,20,0,0,90,149,239,Sore
0,6,21,0,0,46,139,185,Sore
0,6,22,0,0,49,141,190,Sore
0,6,23,0,0,29,121,150,
0,6,0,0,0,23,90,113,Malam
0,6,1,0,0,26,70,96,Malam
0,6,2,0,0,16,48,64,Malam
0,6,3,0,0,22,25,47,Malam
0,6,4,0,0,4,8,12,Malam
0,6,5,0,0,1,5,6,Pagi
0,6,6,0,0,10,11,21,Pagi
0,6,7,0,0,8,19,27,Pagi
0,6,8,0,0,24,74,98,Pagi
0,6,9,0,0,53,111,164,Pagi
0,6,10,0,0,83,168,251,Pagi
0,6,11,0,0,121,214,335,Siang
0,6,12,0,0,123,212,335,Siang
0,6,13,0,0,154,213,367,Siang
0,6,14,0,0,161,224,385,Siang
0,6,15,0,0,161,256,417,Siang
0,6,16,0,0,138,260,398,Siang
0,6,17,0,0,126,264,390,Sore
0,6,18,0,0,124,239,363,Sore
0,6,19,0,0,108,249,357,Sore
0,6,20,0,0,84,195,279,Sore
0,6,21,0,0,54,111,165,Sore
0,6,22,0,0,36,94,130,Sore
0,6,23,0,0,25,61,86,
0,6,0,0,1,11,18,29,Malam
0,6,1,0,1,9,5,14,Malam
0,6,2,0,1,4,4,8,Malam
0,6,3,0,1,2,3,5,Malam
0,6,4,0,1,4,4,8,Malam
0,6,5,0,1,7,24,31,Pagi
0,6,6,0,1,11,101,112,Pagi
0,6,7,0,1,18,281,299,Pagi
0,6,8,0,1,28,410,438,Pagi
0,6,9,0,1,26,162,188,Pagi
0,6,10,0,1,31,64,95,Pagi
0,6,11,0,1,39,72,111,Siang
0,6,12,0,1,25,128,153,Siang
0,6,13,0,1,28,152,180,Siang
0,6,14,0,1,46,99,145,Siang
0,6,15,0,1,38,127,165,Siang
0,6,16,0,1,34,233,267,Siang
0,6,17,0,1,63,516,579,Sore
0,6,18,0,1,56,500,556,Sore
0,6,19,0,1,64,343,407,Sore
0,6,20,0,1,59,277,336,Sore
0,6,21,0,1,29,160,189,Sore
0,6,22,0,1,36,137,173,Sore
0,6,23,0,1,5,55,60,
0,6,0,0,1,5,15,20,Malam
0,6,1,0,1,2,2,4,Malam
0,6,2,0,1,3,2,5,Malam
0,6,3,0,1,1,1,2,Malam
0,6,4,0,1,2,3,5,Malam
0,6,5,0,1,2,30,32,Pagi
0,6,6,0,1,10,116,126,Pagi
0,6,7,0,1,23,311,334,Pagi
0,6,8,0,1,45,432,477,Pagi
0,6,9,0,1,27,190,217,Pagi
0,6,10,0,1,37,86,123,Pagi
0,6,11,0,1,38,113,151,Siang
0,6,12,0,1,42,141,183,Siang
0,6,13,0,1,55,141,196,Siang
0,6,14,0,1,34,112,146,Siang
0,6,15,0,1,56,127,183,Siang
0,6,16,0,1,55,253,308,Siang
0,6,17,0,1,64,475,539,Sore
0,6,18,0,1,72,479,551,Sore
0,6,19,0,1,69,355,424,Sore
0,6,20,0,1,45,301,346,Sore
0,6,21,0,1,31,187,218,Sore
0,6,22,0,1,27,126,153,Sore
0,6,23,0,1,18,72,90,
0,6,0,0,1,12,29,41,Malam
0,6,1,0,1,3,20,23,Malam
0,6,2,0,1,0,7,7,Malam
0,6,3,0,1,2,1,3,Malam
0,6,4,0,1,0,6,6,Malam
0,6,5,0,1,0,21,21,Pagi
0,6,6,0,1,13,103,116,Pagi
0,6,7,0,1,24,329,353,Pagi
0,6,8,0,1,46,435,481,Pagi
0,6,9,0,1,34,168,202,Pagi
0,6,10,0,1,27,63,90,Pagi
0,6,11,0,1,28,106,134,Siang
0,6,12,0,1,15,134,149,Siang
0,6,13,0,1,20,116,136,Siang
0,6,14,0,1,44,111,155,Siang
0,6,15,0,1,28,100,128,Siang
0,6,16,0,1,34,199,233,Siang
0,6,17,0,1,80,426,506,Sore
0,6,18,0,1,61,398,459,Sore
0,6,19,0,1,61,323,384,Sore
0,6,20,0,1,55,225,280,Sore
0,6,21,0,1,34,168,202,Sore
0,6,22,0,1,37,139,176,Sore
0,6,23,0,1,18,98,116,
0,6,0,0,1,7,40,47,Malam
0,6,1,0,1,3,13,16,Malam
0,6,2,0,1,0,6,6,Malam
0,6,3,0,1,0,2,2,Malam
0,6,4,0,1,2,4,6,Malam
0,6,5,0,1,1,19,20,Pagi
0,6,6,0,1,13,105,118,Pagi
0,6,7,0,1,31,283,314,Pagi
0,6,8,0,1,32,400,432,Pagi
0,6,9,0,1,20,148,168,Pagi
0,6,10,0,1,20,74,94,Pagi
0,6,11,0,1,36,82,118,Siang
0,6,12,0,1,40,100,140,Siang
0,6,13,0,1,18,118,136,Siang
0,6,14,0,1,25,93,118,Siang
0,6,15,0,1,18,86,104,Siang
0,6,16,0,1,30,170,200,Siang
0,6,17,0,1,54,355,409,Sore
0,6,18,0,1,52,414,466,Sore
0,6,19,0,1,55,271,326,Sore
0,6,20,0,1,40,214,254,Sore
0,6,21,0,1,29,142,171,Sore
0,6,22,0,1,22,131,153,Sore
0,6,23,0,1,15,82,97,
0,6,0,0,1,8,61,69,Malam
0,6,1,0,1,5,18,23,Malam
0,6,2,0,1,6,7,13,Malam
0,6,3,0,1,3,3,6,Malam
0,6,4,0,1,0,4,4,Malam
0,6,5,0,1,0,28,28,Pagi
0,6,6,0,1,10,94,104,Pagi
0,6,7,0,1,25,242,267,Pagi
0,6,8,0,1,29,423,452,Pagi
0,6,9,0,1,37,176,213,Pagi
0,6,10,0,1,23,88,111,Pagi
0,6,11,0,1,46,107,153,Siang
0,6,12,0,1,40,167,207,Siang
0,6,13,0,1,40,149,189,Siang
0,6,14,0,1,44,121,165,Siang
0,6,15,0,1,49,163,212,Siang
0,6,16,0,1,46,239,285,Siang
0,6,17,0,1,63,454,517,Sore
0,6,18,0,1,96,367,463,Sore
0,6,19,0,1,61,245,306,Sore
0,6,20,0,1,53,197,250,Sore
0,6,21,0,1,55,163,218,Sore
0,6,22,0,1,40,145,185,Sore
0,6,23,0,1,36,110,146,
0,6,0,0,0,28,89,117,Malam
0,6,1,0,0,10,67,77,Malam
0,6,2,0,0,10,50,60,Malam
0,6,3,0,0,10,18,28,Malam
0,6,4,0,0,4,9,13,Malam
0,6,5,0,0,4,12,16,Pagi
0,6,6,0,0,9,31,40,Pagi
0,6,7,0,0,18,50,68,Pagi
0,6,8,0,0,32,111,143,Pagi
0,6,9,0,0,59,171,230,Pagi
0,6,10,0,0,91,173,264,Pagi
0,6,11,0,0,110,215,325,Siang
0,6,12,0,0,112,235,347,Siang
0,6,13,0,0,150,237,387,Siang
0,6,14,0,0,148,232,380,Siang
0,6,15,0,0,142,232,374,Siang
0,6,16,0,0,169,225,394,Siang
0,6,17,0,0,147,190,337,Sore
0,6,18,0,0,131,155,286,Sore
0,6,19,0,0,97,167,264,Sore
0,6,20,0,0,95,180,275,Sore
0,6,21,0,0,76,144,220,Sore
0,6,22,0,0,53,137,190,Sore
0,6,23,0,0,24,107,131,
0,6,0,0,0,19,100,119,Malam
0,6,1,0,0,19,74,93,Malam
0,6,2,0,0,9,57,66,Malam
0,6,3,0,0,8,20,28,Malam
0,6,4,0,0,8,6,14,Malam
0,6,5,0,0,5,5,10,Pagi
0,6,6,0,0,5,9,14,Pagi
0,6,7,0,0,7,27,34,Pagi
0,6,8,0,0,28,64,92,Pagi
0,6,9,0,0,75,107,182,Pagi
0,6,10,0,0,120,191,311,Pagi
0,6,11,0,0,131,236,367,Siang
0,6,12,0,0,176,244,420,Siang
0,6,13,0,0,109,264,373,Siang
0,6,14,0,0,96,219,315,Siang
0,6,15,0,0,142,218,360,Siang
0,6,16,0,0,115,235,350,Siang
0,6,17,0,0,94,158,252,Sore
0,6,18,0,0,69,187,256,Sore
0,6,19,0,0,67,156,223,Sore
0,6,20,0,0,62,144,206,Sore
0,6,21,0,0,39,101,140,Sore
0,6,22,0,0,31,97,128,Sore
0,6,23,0,0,33,74,107,
0,6,0,0,1,8,20,28,Malam
0,6,1,0,1,6,10,16,Malam
0,6,2,0,1,2,8,10,Malam
0,6,3,0,1,1,6,7,Malam
0,6,4,0,1,1,3,4,Malam
0,6,5,0,1,2,27,29,Pagi
0,6,6,0,1,7,98,105,Pagi
0,6,7,0,1,26,302,328,Pagi
0,6,8,0,1,44,432,476,Pagi
0,6,9,0,1,35,189,224,Pagi
0,6,10,0,1,38,80,118,Pagi
0,6,11,0,1,53,106,159,Siang
0,6,12,0,1,35,161,196,Siang
0,6,13,0,1,53,174,227,Siang
0,6,14,0,1,55,145,200,Siang
0,6,15,0,1,58,127,185,Siang
0,6,16,0,1,64,262,326,Siang
0,6,17,0,1,72,529,601,Sore
0,6,18,0,1,76,510,586,Sore
0,6,19,0,1,75,348,423,Sore
0,6,20,0,1,78,253,331,Sore
0,6,21,0,1,40,178,218,Sore
0,6,22,0,1,20,114,134,Sore
0,6,23,0,1,14,75,89,
0,6,0,0,1,13,18,31,Malam
0,6,1,0,1,3,10,13,Malam
0,6,2,0,1,2,8,10,Malam
0,6,3,0,1,1,1,2,Malam
0,6,4,0,1,0,3,3,Malam
0,6,5,0,1,3,23,26,Pagi
0,6,6,0,1,6,107,113,Pagi
0,6,7,0,1,19,346,365,Pagi
0,6,8,0,1,45,441,486,Pagi
0,6,9,0,1,19,174,193,Pagi
0,6,10,0,1,33,97,130,Pagi
0,6,11,0,1,40,103,143,Siang
0,6,12,0,1,30,139,169,Siang
0,6,13,0,1,33,176,209,Siang
0,6,14,0,1,41,118,159,Siang
0,6,15,0,1,42,136,178,Siang
0,6,16,0,1,51,279,330,Siang
0,6,17,0,1,85,484,569,Sore
0,6,18,0,1,65,473,538,Sore
0,6,19,0,1,51,335,386,Sore
0,6,20,0,1,60,237,297,Sore
0,6,21,0,1,37,206,243,Sore
0,6,22,0,1,29,159,188,Sore
0,6,23,0,1,19,91,110,
0,6,0,0,1,8,44,52,Malam
0,6,1,0,1,0,14,14,Malam
0,6,2,0,1,0,9,9,Malam
0,6,3,0,1,0,1,1,Malam
0,6,4,0,1,0,4,4,Malam
0,6,5,0,1,1,20,21,Pagi
0,6,6,0,1,11,110,121,Pagi
0,6,7,0,1,22,348,370,Pagi
0,6,8,0,1,53,445,498,Pagi
0,6,9,0,1,22,185,207,Pagi
0,6,10,0,1,27,108,135,Pagi
0,6,11,0,1,49,115,164,Siang
0,6,12,0,1,33,178,211,Siang
0,6,13,0,1,43,146,189,Siang
0,6,14,0,1,50,128,178,Siang
0,6,15,0,1,33,131,164,Siang
0,6,16,0,1,47,265,312,Siang
0,6,17,0,1,83,555,638,Sore
0,6,18,0,1,80,527,607,Sore
0,6,19,0,1,54,362,416,Sore
0,6,20,0,1,57,273,330,Sore
0,6,21,0,1,48,209,257,Sore
0,6,22,0,1,31,144,175,Sore
0,6,23,0,1,17,90,107,
0,6,0,0,1,9,38,47,Malam
0,6,1,0,1,4,13,17,Malam
0,6,2,0,1,1,4,5,Malam
0,6,3,0,1,0,4,4,Malam
0,6,4,0,1,0,6,6,Malam
0,6,5,0,1,7,18,25,Pagi
0,6,6,0,1,8,104,112,Pagi
0,6,7,0,1,16,172,188,Pagi
0,6,8,0,1,24,364,388,Pagi
0,6,9,0,1,29,232,261,Pagi
0,6,10,0,1,18,103,121,Pagi
0,6,11,0,1,33,117,150,Siang
0,6,12,0,1,41,165,206,Siang
0,6,13,0,1,37,114,151,Siang
0,6,14,0,1,39,114,153,Siang
0,6,15,0,1,32,127,159,Siang
0,6,16,0,1,36,258,294,Siang
0,6,17,0,1,42,230,272,Sore
0,6,18,0,1,26,299,325,Sore
0,6,19,0,1,58,269,327,Sore
0,6,20,0,1,25,176,201,Sore
0,6,21,0,1,34,154,188,Sore
0,6,22,0,1,24,127,151,Sore
0,6,23,0,1,2,14,16,
0,6,0,0,1,3,21,24,Malam
0,6,1,0,1,4,19,23,Malam
0,6,2,0,1,2,11,13,Malam
0,6,3,0,1,1,5,6,Malam
0,6,4,0,1,1,5,6,Malam
0,6,5,0,1,1,12,13,Pagi
0,6,6,0,1,8,89,97,Pagi
0,6,7,0,1,25,225,250,Pagi
0,6,8,0,1,28,426,454,Pagi
0,6,9,0,1,28,196,224,Pagi
0,6,10,0,1,44,126,170,Pagi
0,6,11,0,1,43,138,181,Siang
0,6,12,0,1,49,194,243,Siang
0,6,13,0,1,48,156,204,Siang
0,6,14,0,1,73,142,215,Siang
0,6,15,0,1,62,181,243,Siang
0,6,16,0,1,69,286,355,Siang
0,6,17,0,1,85,467,552,Sore
0,6,18,0,1,62,388,450,Sore
0,6,19,0,1,53,275,328,Sore
0,6,20,0,1,40,192,232,Sore
0,6,21,0,1,49,159,208,Sore
0,6,22,0,1,48,127,175,Sore
0,6,23,0,1,37,141,178,
0,6,0,0,0,21,83,104,Malam
0,6,1,0,0,15,80,95,Malam
0,6,2,0,0,16,37,53,Malam
0,6,3,0,0,4,16,20,Malam
0,6,4,0,0,1,4,5,Malam
0,6,5,0,0,1,6,7,Pagi
0,6,6,0,0,9,18,27,Pagi
0,6,7,0,0,12,45,57,Pagi
0,6,8,0,0,28,103,131,Pagi
0,6,9,0,0,62,156,218,Pagi
0,6,10,0,0,68,176,244,Pagi
0,6,11,0,0,134,270,404,Siang
0,6,12,0,0,162,258,420,Siang
0,6,13,0,0,135,192,327,Siang
0,6,14,0,0,138,196,334,Siang
0,6,15,0,0,153,214,367,Siang
0,6,16,0,0,193,275,468,Siang
0,6,17,0,0,210,239,449,Sore
0,6,18,0,0,118,263,381,Sore
0,6,19,0,0,99,227,326,Sore
0,6,20,0,0,61,127,188,Sore
0,6,21,0,0,58,125,183,Sore
0,6,22,0,0,56,105,161,Sore
0,6,23,0,0,53,97,150,
0,6,0,0,0,18,71,89,Malam
0,6,1,0,0,17,59,76,Malam
0,6,2,0,0,13,59,72,Malam
0,6,3,0,0,14,16,30,Malam
0,6,4,0,0,7,10,17,Malam
0,6,5,0,0,7,12,19,Pagi
0,6,6,0,0,11,22,33,Pagi
0,6,7,0,0,35,36,71,Pagi
0,6,8,0,0,25,59,84,Pagi
0,6,9,0,0,58,111,169,Pagi
0,6,10,0,0,86,158,244,Pagi
0,6,11,0,0,141,236,377,Siang
0,6,12,0,0,141,255,396,Siang
0,6,13,0,0,149,214,363,Siang
0,6,14,0,0,124,193,317,Siang
0,6,15,0,0,146,216,362,Siang
0,6,16,0,0,121,257,378,Siang
0,6,17,0,0,159,238,397,Sore
0,6,18,0,0,78,218,296,Sore
0,6,19,0,0,94,217,311,Sore
0,6,20,0,0,86,146,232,Sore
0,6,21,0,0,57,110,167,Sore
0,6,22,0,0,38,114,152,Sore
0,6,23,0,0,14,78,92,
0,6,0,0,1,7,19,26,Malam
0,6,1,0,1,9,3,12,Malam
0,6,2,0,1,2,0,2,Malam
0,6,3,0,1,1,0,1,Malam
0,6,4,0,1,1,2,3,Malam
0,6,5,0,1,0,3,3,Pagi
0,6,6,0,1,1,25,26,Pagi
0,6,7,0,1,0,46,46,Pagi
0,6,8,0,1,12,209,221,Pagi
0,6,9,0,1,19,200,219,Pagi
0,6,10,0,1,33,58,91,Pagi
0,6,11,0,1,27,67,94,Siang
0,6,12,0,1,33,129,162,Siang
0,6,13,0,1,50,129,179,Siang
0,6,14,0,1,45,130,175,Siang
0,6,15,0,1,66,139,205,Siang
0,6,16,0,1,61,238,299,Siang
0,6,17,0,1,81,484,565,Sore
0,6,18,0,1,64,474,538,Sore
0,6,19,0,1,62,369,431,Sore
0,6,20,0,1,52,264,316,Sore
0,6,21,0,1,39,167,206,Sore
0,6,22,0,1,24,106,130,Sore
0,6,23,0,1,10,50,60,
0,6,0,0,1,10,23,33,Malam
0,6,1,0,1,2,12,14,Malam
0,6,2,0,1,1,5,6,Malam
0,6,3,0,1,0,2,2,Malam
0,6,4,0,1,2,7,9,Malam
0,6,5,0,1,3,22,25,Pagi
0,6,6,0,1,8,107,115,Pagi
0,6,7,0,1,21,288,309,Pagi
0,6,8,0,1,33,368,401,Pagi
0,6,9,0,1,32,243,275,Pagi
0,6,10,0,1,41,120,161,Pagi
0,6,11,0,1,52,119,171,Siang
0,6,12,0,1,40,149,189,Siang
0,6,13,0,1,49,158,207,Siang
0,6,14,0,1,44,108,152,Siang
0,6,15,0,1,42,128,170,Siang
0,6,16,0,1,62,273,335,Siang
0,6,17,0,1,65,507,572,Sore
0,6,18,0,1,67,469,536,Sore
0,6,19,0,1,67,358,425,Sore
0,6,20,0,1,72,254,326,Sore
0,6,21,0,1,38,191,229,Sore
0,6,22,0,1,12,97,109,Sore
0,6,23,0,1,11,53,64,
0,6,0,0,1,15,18,33,Malam
0,6,1,0,1,2,19,21,Malam
0,6,2,0,1,2,5,7,Malam
0,6,3,0,1,0,7,7,Malam
0,6,4,0,1,3,8,11,Malam
0,6,5,0,1,2,21,23,Pagi
0,6,6,0,1,12,110,122,Pagi
0,6,7,0,1,23,288,311,Pagi
0,6,8,0,1,27,396,423,Pagi
0,6,9,0,1,14,205,219,Pagi
0,6,10,0,1,31,104,135,Pagi
0,6,11,0,1,37,108,145,Siang
0,6,12,0,1,44,144,188,Siang
0,6,13,0,1,34,113,147,Siang
0,6,14,0,1,32,113,145,Siang
0,6,15,0,1,32,114,146,Siang
0,6,16,0,1,34,224,258,Siang
0,6,17,0,1,67,462,529,Sore
0,6,18,0,1,66,447,513,Sore
0,6,19,0,1,62,280,342,Sore
0,6,20,0,1,52,230,282,Sore
0,6,21,0,1,31,216,247,Sore
0,6,22,0,1,25,123,148,Sore
0,6,23,0,1,14,91,105,
0,6,0,0,1,5,44,49,Malam
0,6,1,0,1,5,26,31,Malam
0,6,2,0,1,0,4,4,Malam
0,6,3,0,1,1,4,5,Malam
0,6,4,0,1,0,7,7,Malam
0,6,5,0,1,2,22,24,Pagi
0,6,6,0,1,8,92,100,Pagi
0,6,7,0,1,26,301,327,Pagi
0,6,8,0,1,20,412,432,Pagi
0,6,9,0,1,33,194,227,Pagi
0,6,10,0,1,39,88,127,Pagi
0,6,11,0,1,28,108,136,Siang
0,6,12,0,1,30,130,160,Siang
0,6,13,0,1,37,149,186,Siang
0,6,14,0,1,46,103,149,Siang
0,6,15,0,1,62,127,189,Siang
0,6,16,0,1,58,217,275,Siang
0,6,17,0,1,74,495,569,Sore
0,6,18,0,1,57,483,540,Sore
0,6,19,0,1,56,344,400,Sore
0,6,20,0,1,75,277,352,Sore
0,6,21,0,1,46,188,234,Sore
0,6,22,0,1,23,139,162,Sore
0,6,23,0,1,15,90,105,
0,6,0,0,1,10,53,63,Malam
0,6,1,0,1,8,20,28,Malam
0,6,2,0,1,4,10,14,Malam
0,6,3,0,1,1,4,5,Malam
0,6,4,0,1,1,8,9,Malam
0,6,5,0,1,2,18,20,Pagi
0,6,6,0,1,4,87,91,Pagi
0,6,7,0,1,21,247,268,Pagi
0,6,8,0,1,27,439,466,Pagi
0,6,9,0,1,28,203,231,Pagi
0,6,10,0,1,43,102,145,Pagi
0,6,11,0,1,56,147,203,Siang
0,6,12,0,1,51,150,201,Siang
0,6,13,0,1,43,178,221,Siang
0,6,14,0,1,67,162,229,Siang
0,6,15,0,1,69,147,216,Siang
0,6,16,0,1,80,247,327,Siang
0,6,17,0,1,85,472,557,Sore
0,6,18,0,1,87,365,452,Sore
0,6,19,0,1,92,293,385,Sore
0,6,20,0,1,66,222,288,Sore
0,6,21,0,1,50,183,233,Sore
0,6,22,0,1,41,126,167,Sore
0,6,23,0,1,33,139,172,
0,6,0,0,0,19,97,116,Malam
0,6,1,0,0,20,75,95,Malam
0,6,2,0,0,8,51,59,Malam
0,6,3,0,0,18,21,39,Malam
0,6,4,0,0,7,4,11,Malam
0,6,5,0,0,6,8,14,Pagi
0,6,6,0,0,12,17,29,Pagi
0,6,7,0,0,7,35,42,Pagi
0,6,8,0,0,27,85,112,Pagi
0,6,9,0,0,47,139,186,Pagi
0,6,10,0,0,99,203,302,Pagi
0,6,11,0,0,122,209,331,Siang
0,6,12,0,0,140,252,392,Siang
0,6,13,0,0,140,231,371,Siang
0,6,14,0,0,151,232,383,Siang
0,6,15,0,0,157,235,392,Siang
0,6,16,0,0,175,235,410,Siang
0,6,17,0,0,152,247,399,Sore
0,6,18,0,0,108,199,307,Sore
0,6,19,0,0,121,254,375,Sore
0,6,20,0,0,74,195,269,Sore
0,6,21,0,0,62,140,202,Sore
0,6,22,0,0,61,126,187,Sore
0,6,23,0,0,49,130,179,
0,6,0,0,0,30,85,115,Malam
0,6,1,0,0,17,73,90,Malam
0,6,2,0,0,17,70,87,Malam
0,6,3,0,0,12,22,34,Malam
0,6,4,0,0,3,8,11,Malam
0,6,5,0,0,3,9,12,Pagi
0,6,6,0,0,7,13,20,Pagi
0,6,7,0,0,24,27,51,Pagi
0,6,8,0,0,29,78,107,Pagi
0,6,9,0,0,75,131,206,Pagi
0,6,10,0,0,136,196,332,Pagi
0,6,11,0,0,127,219,346,Siang
